,y_obs
353,1.4149992592480674e-13
354,4.450800616175195e-14
355,1.6558158628111877e-13
356,2.436532282742825e-13
357,3.635518231289494e-13
358,2.7466537084993756e-13
359,1.6636228455834013e-13
360,2.3293824240388736e-13
361,2.3411124204395484e-13
362,1.5424752413973366e-13
363,9.458554007360602e-14
364,3.5703766381924026e-13
365,2.421814186415438e-13
366,-1.678731503408165e-14
367,-3.287758790416076e-14
368,1.5020021477582002e-13
369,-2.2893458592492625e-14
370,1.9897540230720633e-14
371,8.733551019518062e-14
372,-7.02318660401391e-14
373,9.096921895027331e-14
374,-2.3150962082627233e-14
375,-6.372798806794826e-11
376,-6.392666386593566e-11
377,-6.19720626113091e-11
378,-5.942373298120218e-11
379,-5.7112101341746835e-11
380,-5.438276365113086e-11
381,-5.1986306125796135e-11
382,-4.91772332984719e-11
383,-4.6745946805655634e-11
384,-4.402332330986743e-11
385,-4.141733366497337e-11
386,-3.860266052271241e-11
387,-3.6247365903254115e-11
388,-3.356923943353047e-11
389,-3.1065159397400074e-11
390,-2.850551199245915e-11
391,-2.6303112474858013e-11
392,-2.3946032119697338e-11
393,-2.181482175909061e-11
394,-1.9992193257528783e-11
395,-1.8015850225454288e-11
396,-1.6284864016365992e-11
397,-1.4793624320322942e-11
398,-1.324146801705327e-11
399,-1.1673931887215119e-11
400,-1.0657364357708904e-11
401,-9.605907580493063e-12
402,-8.462058307361768e-12
403,-7.706852396126551e-12
404,-6.772368071845324e-12
405,-6.055720368652591e-12
406,-5.243625064149461e-12
407,-4.606763431613506e-12
408,-4.103265111745506e-12
409,-3.692049881977324e-12
410,-3.407805827477329e-12
411,-2.809296264174684e-12
412,-2.547848988813009e-12
413,-2.3626254534851015e-12
414,-2.105224009461551e-12
415,-1.8236421575631294e-12
416,-1.533068591827779e-12
417,-1.3717497958341908e-12
418,-1.4251272311208245e-12
419,-1.1903201309767634e-12
420,-1.0466754495173922e-12
421,-8.686967736446518e-13
422,-7.300005811029859e-13
423,-6.452834105589526e-13
424,-6.168178304147855e-13
425,-5.528417513390742e-13
426,-4.156605868527776e-13
427,-4.125044713143961e-13
428,-4.0588991592286116e-13
429,-2.818399429822216e-13
430,-3.8237308987716217e-13
431,-2.7746998237606294e-13
432,-7.721184994376827e-14
433,-3.172183761300404e-13
434,-3.256817068177636e-13
435,6.0055145431272284e-15
436,-1.914745132173981e-13
437,-1.3363168664954804e-13
438,6.43615000313502e-14
439,-1.448884928253268e-13
440,-1.4854503444791172e-13
441,-1.0713360239711302e-14
442,-8.4114490355943e-14
443,-2.1909742991518856e-14
444,-8.691916602897223e-14
445,-1.2104945085625372e-13
446,-1.1204897899590307e-14
447,-5.440270326565038e-15
448,-1.5141428988282238e-13
449,-9.838224631915692e-14
450,-1.9640990422999073e-13
451,6.923641309145111e-15
452,-7.941495883117892e-15
453,-5.20583394802519e-14
454,-7.272532575408742e-14
455,-9.672059003162414e-15
456,-6.805055081490608e-14
457,1.0101347678092733e-13
458,-1.2922952596130956e-13
459,-1.4140681112837382e-13
460,2.009575332415948e-13
461,-1.5472896618670236e-13
462,-1.202023512698961e-13
463,3.7400490053463953e-14
464,3.736498991534801e-14
465,6.825069216102786e-14
466,2.30773293961032e-14
467,-2.7009357839453956e-14
468,-5.254065214348371e-14
469,-7.194641323111735e-14
470,1.3657457135856743e-13
471,-3.0302500556510154e-14
472,4.854341396745111e-14
473,1.9381869190116823e-13
474,-2.897614816554918e-14
475,2.673299041934474e-15
476,4.36979251959569e-14
477,-1.4181775078847582e-13
478,4.430940926228449e-14
479,5.093802987204321e-14
480,-1.1594691435146978e-13
481,-1.3849254280786552e-13
482,-5.000242425796441e-14
483,-4.169754776246757e-14
484,-1.7225768846623076e-13
485,-3.2436799863126786e-15
486,-7.685782436291251e-14
487,9.764150011252791e-15
488,-7.150007711811232e-14
489,-2.2278623981230346e-13
490,7.24174049774996e-14
491,9.15617076571112e-14
492,-5.650896362491326e-14
493,-1.5232376800529847e-13
494,-1.521207992271445e-15
495,-2.4754386829500297e-14
496,-1.6605532663511827e-14
497,1.1847370032856748e-14
498,-2.075545565816905e-13
499,-1.0032541484544689e-13
