,y_obs
207,4.5215747186301605e-14
208,-1.9582545792092622e-14
209,-1.1739795883290992e-13
210,1.9712320812542242e-13
211,7.585413410196508e-14
212,-2.558473241598297e-16
213,4.6037114818150333e-14
214,-1.818780372159572e-13
215,7.362615745347484e-14
216,5.1732379498671976e-14
217,2.989303915035666e-14
218,1.4517886212186948e-14
219,-7.511185209977566e-14
220,-9.635902535468298e-14
221,-1.0263661413742721e-13
222,3.53336124968538e-14
223,1.1097741295581655e-13
224,-1.681295383061622e-14
225,-8.374882930050997e-14
226,1.0689924770358e-13
227,-6.050776049266546e-14
228,-2.4665312222685742e-14
229,-5.860001828472737e-14
230,7.831993552195361e-15
231,1.3159813312340664e-13
232,7.851995757254855e-14
233,-1.3222994201113605e-13
234,-8.155711132710919e-14
235,3.900341112264719e-14
236,-6.176208982605638e-14
237,3.8176584493993475e-14
238,1.5721395185316702e-13
239,3.488916646073867e-14
240,-1.5124090815381617e-13
241,6.332136252097135e-14
242,-9.675677443256752e-14
243,-4.352846702969689e-14
244,-2.6209217847734965e-13
245,6.988434451517188e-14
246,1.0606849362009343e-14
247,-1.191879810065874e-14
248,-1.90816409058198e-15
249,-1.6094610778148244e-14
250,8.552909978158883e-11
251,7.494401704644945e-11
252,6.515449234973146e-11
253,5.761024836477727e-11
254,5.14777965244081e-11
255,4.614927655728597e-11
256,4.1750281893986483e-11
257,3.822503272956521e-11
258,3.475950013808754e-11
259,3.1991205199005065e-11
260,2.947590251118781e-11
261,2.7261396221955932e-11
262,2.519826759952038e-11
263,2.3388616873564855e-11
264,2.176295795933417e-11
265,2.0486604161881468e-11
266,1.8993887219119632e-11
267,1.8013285824773734e-11
268,1.675040417775849e-11
269,1.5829818381351036e-11
270,1.476922323956904e-11
271,1.4008385038571086e-11
272,1.3206964007960154e-11
273,1.229874904832828e-11
274,1.173774844467959e-11
275,1.0998133883122983e-11
276,1.035953671046625e-11
277,9.624911176773325e-12
278,9.369414470657582e-12
279,8.851192298790696e-12
280,8.307321756129471e-12
281,7.782777670529062e-12
282,7.493976435244012e-12
283,6.972761848467888e-12
284,6.859968355209074e-12
285,6.4030775078789006e-12
286,5.998536717347069e-12
287,5.917633164236559e-12
288,5.394893924677189e-12
289,5.2402463261223665e-12
290,4.87580126691314e-12
291,4.840770857713254e-12
292,4.53883735790101e-12
293,4.23791886722391e-12
294,4.161041799924403e-12
295,4.014948091596606e-12
296,3.907013741240313e-12
297,3.632276163189617e-12
298,3.396639740504817e-12
299,3.16741458685127e-12
300,3.14446826973202e-12
301,2.8951014656472846e-12
302,2.7424596555823538e-12
303,2.694288071249448e-12
304,2.5032277490602872e-12
305,2.3337706533873987e-12
306,2.426998290202422e-12
307,2.121256089585009e-12
308,1.8972474612678357e-12
309,1.974833272678055e-12
310,1.8198071946178267e-12
311,1.7960361480237113e-12
312,1.569666283710636e-12
313,1.82602941775644e-12
314,1.628886337577931e-12
315,1.3642976438514478e-12
316,1.4174967110306272e-12
317,1.4317291554441404e-12
318,1.222732414059908e-12
319,1.1307038680365085e-12
320,1.1489659642204965e-12
321,1.141628203307673e-12
322,1.0399283470899021e-12
323,1.1112862970478688e-12
324,1.0602997848070096e-12
325,1.0829329778463972e-12
326,9.197862766781105e-13
327,7.341894485549167e-13
328,1.005524227046878e-12
329,8.313472202680178e-13
330,7.117710803246644e-13
331,6.047631968816514e-13
332,9.566986964315802e-13
333,7.178751485295218e-13
334,7.859682827068904e-13
335,5.941817019872854e-13
336,8.075470553202885e-13
337,5.271176003413044e-13
338,7.109826144826407e-13
339,6.137936278304053e-13
340,5.419208266515256e-13
341,4.1183882187804853e-13
342,2.8191471870516156e-13
343,4.451634425712854e-13
344,3.78602051403977e-13
345,5.349965652221852e-13
346,4.235227826105465e-13
347,4.586699311156762e-13
348,3.903473918724195e-13
349,3.372405465634867e-13
350,2.661318274737717e-13
351,3.189997800490513e-13
352,2.3853594653107577e-13
353,2.9423978068685897e-13
354,3.7843431916102536e-13
355,2.742042884120237e-13
356,2.2513624129360088e-13
357,1.3194592990433215e-13
358,2.6831126066817917e-13
359,1.3943556106056533e-13
360,1.1283559189705671e-13
361,1.603519419251778e-13
362,3.1943678410045395e-13
363,2.7807490365946975e-13
364,1.1530279435869837e-13
365,8.017710204582242e-14
366,2.2485483831053013e-13
367,2.553748735072388e-13
368,1.315800266721404e-13
369,-1.496017922575757e-14
370,3.232377255410834e-13
371,2.884940375481643e-13
372,3.8260872112038115e-14
373,3.0538311816288023e-13
374,-1.387911124086361e-14
375,-5.6890674455137706e-11
376,-5.767958114774927e-11
377,-5.589203835965758e-11
378,-5.407485182549244e-11
379,-5.246238340498478e-11
380,-5.036765501796919e-11
381,-4.836332679677812e-11
382,-4.619718325044688e-11
383,-4.4056167248085617e-11
384,-4.2091863282778784e-11
385,-4.010115779076938e-11
386,-3.776161749117936e-11
387,-3.5496776521275794e-11
388,-3.360329909094925e-11
389,-3.128035161251053e-11
390,-2.930275012766385e-11
391,-2.729518387823397e-11
392,-2.5299984315772428e-11
393,-2.3436499764840773e-11
394,-2.1683590593885602e-11
395,-1.9949178891459348e-11
396,-1.8269847370687024e-11
397,-1.652762639164512e-11
398,-1.5066101401990892e-11
399,-1.3831329366362493e-11
400,-1.2459994565934819e-11
401,-1.1432915617938874e-11
402,-1.0192913902370297e-11
403,-9.205924660132146e-12
404,-8.227955433356339e-12
405,-7.666024666625125e-12
406,-6.8180991589316734e-12
407,-6.064470069909537e-12
408,-5.5551311772408955e-12
409,-4.794050310555126e-12
410,-4.308133646483036e-12
411,-4.0669567596459426e-12
412,-3.6041258681741007e-12
413,-3.1034304576638398e-12
414,-2.6991523510335335e-12
415,-2.3532129156617265e-12
416,-2.2589009393240453e-12
417,-1.9545315612752354e-12
418,-1.7301450655556105e-12
419,-1.5752956425054075e-12
420,-1.2210744125194798e-12
421,-1.0711596487346522e-12
422,-1.0749993756522743e-12
423,-9.208287136142697e-13
424,-7.636903713542712e-13
425,-7.901727838259206e-13
426,-7.603814578767389e-13
427,-5.731335625116734e-13
428,-5.441964024268351e-13
429,-5.096894108273812e-13
430,-3.9392910220377066e-13
431,-3.6623426076082215e-13
432,-3.2302652269951747e-13
433,-3.971389408015185e-13
434,-2.892119722435087e-13
435,-2.591780451223258e-13
436,-1.1954628435156432e-13
437,-5.59647343605303e-14
438,-1.7202161782742488e-13
439,-3.964976579915423e-13
440,-1.8002866172534665e-13
441,-1.7043103731940145e-13
442,-1.5190986088884892e-14
443,-2.542266286998959e-14
444,-1.6496091135011233e-13
445,-1.1814665703632912e-13
446,-1.188014961106681e-13
447,8.665859379979434e-14
448,-2.754393733106762e-13
449,4.026749254975724e-14
450,-9.197671668372876e-14
451,1.3989858081688634e-13
452,-8.159323929619618e-14
453,-1.1443026291029095e-13
454,1.7343373213804754e-13
455,-5.491387816898192e-14
456,1.085190692236165e-13
457,6.6496663421251744e-15
458,8.507145087318012e-14
459,-1.3563098477997313e-13
460,9.578856094628945e-15
461,-7.523822654158122e-14
462,6.127758013252221e-14
463,4.670197721077506e-14
464,4.915542535744769e-14
465,-7.425982897549262e-14
466,-1.7068222820983348e-13
467,-1.5745468557067814e-13
468,-1.3988547835945992e-13
469,1.5991363506338772e-14
470,-1.4811265226903788e-13
471,2.0536549232833476e-14
472,-4.4639266890429775e-14
473,3.1715104891362277e-15
474,4.279862024339634e-14
475,-4.788702176275899e-14
476,6.256512004705775e-14
477,1.9728103229399527e-13
478,-1.8664624867504376e-13
479,2.210032647168533e-14
480,2.0741488916709916e-13
481,-4.581822038543771e-14
482,-3.7094736032573975e-14
483,6.441189051100548e-14
484,1.443336079311397e-13
485,-3.735414559322721e-15
486,-8.842803332465384e-14
487,9.49620723462523e-14
488,1.3918573918881867e-13
489,8.195580942450354e-14
490,2.3108499105539874e-14
491,-4.2816343893027264e-14
492,-4.983752820330304e-14
493,1.9147773532390002e-13
494,-2.316855712632138e-14
495,-1.3001263056187034e-13
496,6.245098189705886e-15
497,5.17814879463919e-15
498,3.706297206670614e-14
499,-2.3948642940668954e-14
