,y_obs
336,5.45391581488815e-13
337,6.425741972722161e-13
338,5.068267983181949e-13
339,4.930300873709918e-13
340,6.112340693722869e-13
341,7.180278013784224e-13
342,5.478257743934019e-13
343,4.4559887865893483e-13
344,2.4757436461250207e-13
345,4.025225487055184e-13
346,4.573228302050735e-13
347,2.49239698561636e-13
348,3.135330067515073e-13
349,3.2124811701532435e-13
350,3.1895903613700934e-13
351,4.439322803758953e-13
352,1.5735127407645732e-13
353,2.5971375897720065e-13
354,3.2312605396588917e-13
355,3.345750135389936e-13
356,3.4018562609878e-13
357,1.3915898462626641e-13
358,1.8901916542641017e-13
359,2.0760051278309985e-13
360,2.1305952868289183e-13
361,2.1432868741452888e-13
362,1.3502282462215868e-13
363,1.7967843702600686e-13
364,1.2063719159813833e-13
365,1.6150683380023928e-13
366,1.7913274575397977e-13
367,2.0286748827433944e-13
368,1.346975130177756e-13
369,1.6307181563300283e-13
370,1.843695219698351e-13
371,2.950235404994704e-13
372,8.924027091647627e-14
373,5.793845636390916e-14
374,1.0201887964006227e-13
375,-5.672367981674632e-11
376,-5.777060066542802e-11
377,-5.60083650398475e-11
378,-5.400362769476244e-11
379,-5.2213308227330555e-11
380,-5.036978349321436e-11
381,-4.8392060930408495e-11
382,-4.621674119839004e-11
383,-4.4166788101965244e-11
384,-4.204110892415648e-11
385,-3.983068403284487e-11
386,-3.777269388664991e-11
387,-3.5634267135414454e-11
388,-3.343438458866325e-11
389,-3.1476520901579264e-11
390,-2.936494168817498e-11
391,-2.711394522222271e-11
392,-2.5313148975810127e-11
393,-2.3587545544243103e-11
394,-2.1512089907384626e-11
395,-1.964806844840883e-11
396,-1.8406852776570235e-11
397,-1.6710696179429095e-11
398,-1.5176828529674834e-11
399,-1.3769881709681051e-11
400,-1.2434359558141579e-11
401,-1.1318896797090031e-11
402,-1.0393967353634829e-11
403,-9.227466585223163e-12
404,-8.388365901726285e-12
405,-7.688155229385786e-12
406,-6.584703544224312e-12
407,-6.1914854481015095e-12
408,-5.316980520557237e-12
409,-4.804811602450611e-12
410,-4.4189928689747716e-12
411,-4.005542058222345e-12
412,-3.507122116203131e-12
413,-3.218094109993806e-12
414,-2.899276300711618e-12
415,-2.409903665531666e-12
416,-2.21655413515121e-12
417,-2.028000108933288e-12
418,-1.66056220170822e-12
419,-1.4507825896132702e-12
