,t,OF,OF_Hb,IF_Hb,S_in,IF_Hb_Sb,H_in,IF_Sb,OF_Sb,IF,OF_Hb_Sb
8256,8.25655043669578,5.7710341307422594e-09,2.885523116821014e-09,2.8855829060318523e-09,0.0010000494690363397,2.8857262398469712e-08,5.0003701261932905e-08,5.771026230788297e-08,5.771033513979678e-08,2.125e-08,2.125e-08
8257,8.257550503366891,5.771034214472595e-09,2.885523141896234e-09,2.8855827531661537e-09,0.0010000494690411998,2.885726085378228e-08,5.000369794667014e-08,5.7710263045108183e-08,5.771033599131914e-08,2.125e-08,2.125e-08
8258,8.258550570038004,5.7710342978804235e-09,2.8855231668700503e-09,2.8855826008537375e-09,0.0010000494690460425,2.885725931468608e-08,5.0003694643204736e-08,5.771026377988471e-08,5.771033683956959e-08,2.125e-08,2.125e-08
8259,8.259550636709115,5.7710343809648505e-09,2.8855231917416537e-09,2.8855824490918746e-09,0.0010000494690508676,2.8857257781153432e-08,5.0003691351450076e-08,5.7710264512252807e-08,5.7710337684539977e-08,2.125e-08,2.125e-08
8260,8.260550703380225,5.771034463724984e-09,2.885523216510237e-09,2.8855822978778365e-09,0.0010000494690556758,2.8857256253156668e-08,5.0003688071319554e-08,5.7710265242252753e-08,5.771033852622211e-08,2.125e-08,2.125e-08
8261,8.261550770051338,5.771034546159928e-09,2.8855232411749924e-09,2.885582147208894e-09,0.001000049469060467,2.8857254730668127e-08,5.000368480272655e-08,5.77102659699248e-08,5.771033936460784e-08,2.125e-08,2.125e-08
8262,8.262550836722449,5.771034628268789e-09,2.885523265735112e-09,2.8855819970823186e-09,0.001000049469065241,2.8857253213660126e-08,5.0003681545584446e-08,5.771026669530924e-08,5.7710340199689e-08,2.125e-08,2.125e-08
8263,8.263550903393561,5.771034710050674e-09,2.8855232901897877e-09,2.8855818474953824e-09,0.0010000494690699984,2.8857251702104993e-08,5.000367829980665e-08,5.7710267418446334e-08,5.771034103145742e-08,2.125e-08,2.125e-08
8264,8.264550970064672,5.77103479150469e-09,2.8855233145382113e-09,2.885581698445356e-09,0.001000049469074739,2.8857250195975063e-08,5.000367506530653e-08,5.771026813937635e-08,5.771034185990492e-08,2.125e-08,2.125e-08
8265,8.265551036735783,5.771034872629941e-09,2.8855233387795762e-09,2.885581549929511e-09,0.001000049469079463,2.8857248695242656e-08,5.000367184199749e-08,5.771026885813955e-08,5.771034268502335e-08,2.125e-08,2.125e-08
8266,8.266551103406895,5.7710349534255365e-09,2.885523362913074e-09,2.885581401945119e-09,0.0010000494690841706,2.885724719988011e-08,5.000366862979291e-08,5.771026957477621e-08,5.7710343506804534e-08,2.125e-08,2.125e-08
8267,8.267551170078006,5.771035033890579e-09,2.8855233869378963e-09,2.8855812544894507e-09,0.0010000494690888618,2.8857245709859744e-08,5.0003665428606174e-08,5.77102702893266e-08,5.771034432524031e-08,2.125e-08,2.125e-08
8268,8.268551236749117,5.771035114024177e-09,2.8855234108532363e-09,2.8855811075597775e-09,0.0010000494690935368,2.8857244225153894e-08,5.000366223835068e-08,5.7710271001830996e-08,5.7710345140322515e-08,2.125e-08,2.125e-08
8269,8.26955130342023,5.7710351938254355e-09,2.8855234346582854e-09,2.885580961153372e-09,0.0010000494690981957,2.885724274573488e-08,5.00036590589398e-08,5.771027171232965e-08,5.771034595204297e-08,2.125e-08,2.125e-08
8270,8.27055137009134,5.771035273293462e-09,2.885523458352235e-09,2.885580815267504e-09,0.0010000494691028384,2.8857241271575037e-08,5.0003655890286944e-08,5.7710272420862844e-08,5.771034676039351e-08,2.125e-08,2.125e-08
8271,8.27155143676245,5.771035352427361e-09,2.885523481934279e-09,2.8855806698994456e-09,0.0010000494691074654,2.8857239802646692e-08,5.000365273230549e-08,5.771027312747084e-08,5.771034756536597e-08,2.125e-08,2.125e-08
8272,8.272551503433563,5.7710354312262416e-09,2.8855235054036087e-09,2.8855805250464686e-09,0.0010000494691120765,2.885723833892217e-08,5.0003649584908814e-08,5.771027383219391e-08,5.771034836695218e-08,2.125e-08,2.125e-08
8273,8.273551570104674,5.771035509689206e-09,2.885523528759416e-09,2.8855803807058435e-09,0.0010000494691166718,2.8857236880373803e-08,5.000364644801032e-08,5.771027453507233e-08,5.771034916514399e-08,2.125e-08,2.125e-08
8274,8.274551636775787,5.771035587815364e-09,2.8855235520008933e-09,2.885580236874842e-09,0.0010000494691212519,2.8857235426973914e-08,5.000364332152339e-08,5.771027523614636e-08,5.7710349959933215e-08,2.125e-08,2.125e-08
8275,8.275551703446897,5.77103566560382e-09,2.8855235751272337e-09,2.8855800935507353e-09,0.0010000494691258161,2.885723397869484e-08,5.000364020536141e-08,5.771027593545627e-08,5.771035075131169e-08,2.125e-08,2.125e-08
8276,8.276551770118008,5.77103574305368e-09,2.8855235981376278e-09,2.885579950730795e-09,0.0010000494691303652,2.8857232535508896e-08,5.000363709943777e-08,5.771027663304233e-08,5.771035153927125e-08,2.125e-08,2.125e-08
8277,8.27755183678912,5.771035820164052e-09,2.885523621031268e-09,2.8855798084122926e-09,0.0010000494691348991,2.8857231097388423e-08,5.0003634003665864e-08,5.771027732894482e-08,5.771035232380373e-08,2.125e-08,2.125e-08
8278,8.278551903460231,5.771035896934041e-09,2.8855236438073476e-09,2.8855796665924992e-09,0.0010000494691394179,2.8857229664305747e-08,5.000363091795907e-08,5.771027802320399e-08,5.7710353104900956e-08,2.125e-08,2.125e-08
8279,8.279551970131342,5.771035973362753e-09,2.8855236664650583e-09,2.8855795252686858e-09,0.0010000494691439219,2.8857228236233192e-08,5.000362784223078e-08,5.771027871586012e-08,5.771035388255478e-08,2.125e-08,2.125e-08
8280,8.280552036802455,5.771036049449293e-09,2.8855236890035913e-09,2.8855793844381247e-09,0.0010000494691484107,2.8857226813143087e-08,5.0003624776394385e-08,5.7710279406953484e-08,5.771035465675701e-08,2.125e-08,2.125e-08
8281,8.281552103473565,5.77103612519277e-09,2.88552371142214e-09,2.8855792440980862e-09,0.001000049469152885,2.8857225395007764e-08,5.000362172036327e-08,5.7710280096524336e-08,5.771035542749948e-08,2.125e-08,2.125e-08
8282,8.282552170144678,5.771036200592288e-09,2.8855237337198958e-09,2.885579104245843e-09,0.0010000494691573443,2.8857223981799545e-08,5.000361867405082e-08,5.771028078461296e-08,5.771035619477405e-08,2.125e-08,2.125e-08
8283,8.283552236815789,5.771036275646955e-09,2.885523755896051e-09,2.8855789648786647e-09,0.0010000494691617893,2.8857222573490764e-08,5.000361563737043e-08,5.771028147125962e-08,5.771035695857252e-08,2.125e-08,2.125e-08
8284,8.2845523034869,5.7710363503558755e-09,2.8855237779497986e-09,2.885578825993824e-09,0.00100004946916622,2.8857221170053742e-08,5.000361261023548e-08,5.7710282156504586e-08,5.771035771888675e-08,2.125e-08,2.125e-08
8285,8.285552370158012,5.771036424718157e-09,2.885523799880329e-09,2.885578687588592e-09,0.0010000494691706362,2.885721977146082e-08,5.000360959255936e-08,5.771028284038812e-08,5.771035847570856e-08,2.125e-08,2.125e-08
8286,8.286552436829123,5.771036498732905e-09,2.8855238216868358e-09,2.8855785496602395e-09,0.0010000494691750383,2.8857218377684313e-08,5.000360658425547e-08,5.77102835229505e-08,5.7710359229029785e-08,2.125e-08,2.125e-08
8287,8.287552503500233,5.771036572399226e-09,2.885523843368511e-09,2.885578412206038e-09,0.0010000494691794262,2.8857216988696555e-08,5.000360358523719e-08,5.7710284204231995e-08,5.7710359978842256e-08,2.125e-08,2.125e-08
8288,8.288552570171346,5.771036645716226e-09,2.8855238649245466e-09,2.8855782752232595e-09,0.0010000494691838004,2.8857215604469876e-08,5.00036005954179e-08,5.7710284884272866e-08,5.77103607251378e-08,2.125e-08,2.125e-08
8289,8.289552636842457,5.771036718683012e-09,2.8855238863541344e-09,2.885578138709175e-09,0.0010000494691881606,2.88572142249766e-08,5.000359761471099e-08,5.771028556311339e-08,5.771036146790826e-08,2.125e-08,2.125e-08
8290,8.290552703513569,5.771036791298689e-09,2.8855239076564667e-09,2.8855780026610554e-09,0.001000049469192507,2.885721285018906e-08,5.000359464302985e-08,5.771028624079383e-08,5.771036220714547e-08,2.125e-08,2.125e-08
8291,8.29155277018468,5.771036863562363e-09,2.8855239288307365e-09,2.8855778670761727e-09,0.0010000494691968398,2.885721148007958e-08,5.0003591680287875e-08,5.771028691735447e-08,5.7710362942841256e-08,2.125e-08,2.125e-08
8292,8.29255283685579,5.771036935473142e-09,2.885523949876135e-09,2.8855777319517983e-09,0.001000049469201159,2.885721011462049e-08,5.000358872639845e-08,5.771028759283556e-08,5.771036367498745e-08,2.125e-08,2.125e-08
8293,8.293552903526903,5.771037007030131e-09,2.885523970791854e-09,2.885577597285203e-09,0.001000049469205465,2.885720875378412e-08,5.000358578127496e-08,5.771028826727738e-08,5.771036440357589e-08,2.125e-08,2.125e-08
8294,8.294552970198014,5.771037078232436e-09,2.885523991577087e-09,2.8855774630736585e-09,0.0010000494692097579,2.8857207397542795e-08,5.000358284483079e-08,5.771028894072019e-08,5.77103651285984e-08,2.125e-08,2.125e-08
8295,8.295553036869125,5.771037149079165e-09,2.885524012231025e-09,2.885577329314436e-09,0.0010000494692140374,2.8857206045868844e-08,5.0003579916979344e-08,5.771028961320427e-08,5.7710365850046835e-08,2.125e-08,2.125e-08
8296,8.296553103540237,5.771037219569421e-09,2.885524032752861e-09,2.885577196004807e-09,0.0010000494692183038,2.8857204698734595e-08,5.000357699763399e-08,5.771029028476988e-08,5.7710366567913e-08,2.125e-08,2.125e-08
8297,8.297553170211348,5.771037289702313e-09,2.8855240531417865e-09,2.885577063142043e-09,0.0010000494692225575,2.8857203356112378e-08,5.0003574086708115e-08,5.77102909554573e-08,5.771036728218874e-08,2.125e-08,2.125e-08
8298,8.29855323688246,5.771037359476947e-09,2.885524073396994e-09,2.8855769307234154e-09,0.001000049469226798,2.8857202017974515e-08,5.0003571184115126e-08,5.7710291625306796e-08,5.77103679928659e-08,2.125e-08,2.125e-08
8299,8.299553303553571,5.7710374288924265e-09,2.8855240935176753e-09,2.8855767987461945e-09,0.0010000494692310262,2.8857200684293347e-08,5.00035682897684e-08,5.7710292294358626e-08,5.7710368699936296e-08,2.125e-08,2.125e-08
8300,8.300553370224682,5.7710374979478604e-09,2.8855241135030235e-09,2.8855766672076535e-09,0.0010000494692352416,2.885719935504119e-08,5.000356540358133e-08,5.771029296265307e-08,5.7710369403391765e-08,2.125e-08,2.125e-08
8301,8.301553436895794,5.771037566642355e-09,2.88552413335223e-09,2.885576536105062e-09,0.0010000494692394444,2.885719803019038e-08,5.000356252546729e-08,5.7710293630230394e-08,5.771037010322414e-08,2.125e-08,2.125e-08
8302,8.302553503566905,5.771037634975015e-09,2.8855241530644865e-09,2.8855764054356925e-09,0.0010000494692436353,2.8857196709713244e-08,5.000355965533968e-08,5.771029429713087e-08,5.771037079942525e-08,2.125e-08,2.125e-08
8303,8.303553570238016,5.771037702944948e-09,2.885524172638986e-09,2.885576275196815e-09,0.0010000494692478136,2.8857195393582102e-08,5.000355679311189e-08,5.7710294963394766e-08,5.7710371491986945e-08,2.125e-08,2.125e-08
8304,8.304553636909128,5.771037770551259e-09,2.885524192074921e-09,2.885576145385703e-09,0.0010000494692519798,2.8857194081769296e-08,5.00035539386973e-08,5.771029562906235e-08,5.7710372180901036e-08,2.125e-08,2.125e-08
8305,8.30555370358024,5.771037837793055e-09,2.8855242113714825e-09,2.8855760159996263e-09,0.001000049469256134,2.885719277424714e-08,5.0003551092009306e-08,5.771029629417389e-08,5.7710372866159366e-08,2.125e-08,2.125e-08
8306,8.306553770251352,5.771037904669441e-09,2.8855242305278634e-09,2.8855758870358566e-09,0.0010000494692602763,2.8857191470987975e-08,5.000354825296129e-08,5.7710296958769656e-08,5.7710373547753776e-08,2.125e-08,2.125e-08
8307,8.307553836922462,5.771037971179525e-09,2.8855242495432556e-09,2.885575758491665e-09,0.0010000494692644069,2.8857190171964115e-08,5.000354542146664e-08,5.7710297622889915e-08,5.7710374225676085e-08,2.125e-08,2.125e-08
8308,8.308553903593573,5.771038037322412e-09,2.885524268416851e-09,2.8855756303643235e-09,0.0010000494692685258,2.8857188877147905e-08,5.000354259743874e-08,5.7710298286574944e-08,5.771037489991812e-08,2.125e-08,2.125e-08
8309,8.309553970264686,5.771038103097209e-09,2.8855242871478424e-09,2.8855755026511028e-09,0.001000049469272633,2.885718758651166e-08,5.000353978079099e-08,5.7710298949865e-08,5.771037557047174e-08,2.125e-08,2.125e-08
8310,8.310554036935796,5.771038168503021e-09,2.885524305735422e-09,2.885575375349275e-09,0.0010000494692767288,2.8857186300027717e-08,5.0003536971436775e-08,5.7710299612800363e-08,5.771037623732876e-08,2.125e-08,2.125e-08
8311,8.311554103606907,5.771038233538955e-09,2.8855243241787816e-09,2.88557524845611e-09,0.0010000494692808132,2.8857185017668397e-08,5.000353416928947e-08,5.77103002754213e-08,5.7710376900481004e-08,2.125e-08,2.125e-08
8312,8.31255417027802,5.771038298204119e-09,2.885524342477113e-09,2.8855751219688814e-09,0.0010000494692848866,2.8857183739406033e-08,5.000353137426249e-08,5.771030093776807e-08,5.7710377559920326e-08,2.125e-08,2.125e-08
8313,8.31355423694913,5.771038362497615e-09,2.8855243606296095e-09,2.8855749958848587e-09,0.0010000494692889487,2.885718246521295e-08,5.000352858626919e-08,5.7710301599880954e-08,5.7710378215638554e-08,2.125e-08,2.125e-08
8314,8.314554303620243,5.771038426418554e-09,2.8855243786354616e-09,2.885574870201314e-09,0.001000049469293,2.8857181195061483e-08,5.000352580522298e-08,5.771030226180023e-08,5.771037886762751e-08,2.125e-08,2.125e-08
8315,8.315554370291354,5.771038489966038e-09,2.885524396493863e-09,2.8855747449155183e-09,0.0010000494692970403,2.8857179928923953e-08,5.000352303103724e-08,5.771030292356614e-08,5.7710379515879034e-08,2.125e-08,2.125e-08
8316,8.316554436962464,5.771038553139175e-09,2.885524414204005e-09,2.8855746200247438e-09,0.0010000494693010698,2.8857178666772688e-08,5.0003520263625355e-08,5.771030358521898e-08,5.771038016038496e-08,2.125e-08,2.125e-08
8317,8.317554503633577,5.771038615937072e-09,2.88552443176508e-09,2.8855744955262604e-09,0.0010000494693050887,2.885717740858002e-08,5.000351750290072e-08,5.7710304246798993e-08,5.7710380801137116e-08,2.125e-08,2.125e-08
8318,8.318554570304688,5.771038678358834e-09,2.8855244491762803e-09,2.8855743714173407e-09,0.001000049469309097,2.8857176154318277e-08,5.000351474877672e-08,5.7710304908346476e-08,5.771038143812734e-08,2.125e-08,2.125e-08
8319,8.319554636975798,5.771038740403569e-09,2.885524466436798e-09,2.8855742476952557e-09,0.0010000494693130951,2.8857174903959783e-08,5.000351200116675e-08,5.771030556990168e-08,5.771038207134746e-08,2.125e-08,2.125e-08
8320,8.320554703646911,5.771038802070381e-09,2.8855244835458254e-09,2.885574124357277e-09,0.0010000494693170828,2.8857173657476874e-08,5.0003509259984185e-08,5.771030623150488e-08,5.771038270078931e-08,2.125e-08,2.125e-08
8321,8.321554770318022,5.771038863358377e-09,2.8855245005025535e-09,2.8855740014006757e-09,0.0010000494693210601,2.885717241484187e-08,5.000350652514242e-08,5.771030689319634e-08,5.771038332644472e-08,2.125e-08,2.125e-08
8322,8.322554836989134,5.7710389242666635e-09,2.885524517306176e-09,2.885573878822722e-09,0.0010000494693250277,2.8857171176027105e-08,5.0003503796554845e-08,5.7710307555016334e-08,5.7710383948305535e-08,2.125e-08,2.125e-08
8323,8.323554903660245,5.771038984794347e-09,2.885524533955885e-09,2.8855737566206895e-09,0.0010000494693289852,2.8857169941004906e-08,5.000350107413484e-08,5.7710308217005134e-08,5.771038456636358e-08,2.125e-08,2.125e-08
8324,8.324554970331356,5.7710390449405325e-09,2.8855245504508713e-09,2.885573634791848e-09,0.0010000494693329328,2.88571687097476e-08,5.0003498357795804e-08,5.7710308879203e-08,5.771038518061069e-08,2.125e-08,2.125e-08
8325,8.325555037002468,5.771039104704327e-09,2.885524566790328e-09,2.88557351333347e-09,0.0010000494693368704,2.8857167482227512e-08,5.000349564745112e-08,5.771030954165021e-08,5.771038579103869e-08,2.125e-08,2.125e-08
8326,8.326555103673579,5.771039164084837e-09,2.885524582973448e-09,2.8855733922428254e-09,0.0010000494693407987,2.885716625841698e-08,5.000349294301416e-08,5.7710310204387023e-08,5.771038639763943e-08,2.125e-08,2.125e-08
8327,8.32755517034469,5.771039223081167e-09,2.8855245989994212e-09,2.8855732715171864e-09,0.0010000494693447176,2.885716503828832e-08,5.0003490244398346e-08,5.771031086745372e-08,5.7710387000404716e-08,2.125e-08,2.125e-08
8328,8.328555237015802,5.771039281692427e-09,2.8855246148674424e-09,2.8855731511538245e-09,0.0010000494693486268,2.885716382181387e-08,5.0003487551517036e-08,5.771031153089057e-08,5.77103875993264e-08,2.125e-08,2.125e-08
8329,8.329555303686913,5.771039339917719e-09,2.885524630576702e-09,2.8855730311500106e-09,0.001000049469352527,2.885716260896595e-08,5.000348486428364e-08,5.7710312194737836e-08,5.7710388194396315e-08,2.125e-08,2.125e-08
8330,8.330555370358026,5.771039397756152e-09,2.885524646126393e-09,2.8855729115030165e-09,0.001000049469356418,2.8857161399716896e-08,5.0003482182611525e-08,5.771031285903579e-08,5.7710388785606287e-08,2.125e-08,2.125e-08
8331,8.331555437029136,5.771039455206831e-09,2.885524661515707e-09,2.8855727922101135e-09,0.0010000494693602998,2.8857160194039035e-08,5.000347950641409e-08,5.7710313523824685e-08,5.771038937294816e-08,2.125e-08,2.125e-08
8332,8.332555503700247,5.771039512268862e-09,2.8855246767438365e-09,2.885572673268573e-09,0.0010000494693641728,2.885715899190469e-08,5.0003476835604726e-08,5.771031418914482e-08,5.7710389956413746e-08,2.125e-08,2.125e-08
8333,8.33355557037136,5.771039568941352e-09,2.8855246918099735e-09,2.8855725546756657e-09,0.0010000494693680369,2.8857157793286194e-08,5.0003474170096815e-08,5.771031485503644e-08,5.77103905359949e-08,2.125e-08,2.125e-08
8334,8.33455563704247,5.771039625223407e-09,2.8855247067133106e-09,2.885572436428663e-09,0.0010000494693718923,2.8857156598155875e-08,5.000347150980375e-08,5.771031552153983e-08,5.771039111168344e-08,2.125e-08,2.125e-08
8335,8.335555703713581,5.7710396811141335e-09,2.8855247214530396e-09,2.8855723185248375e-09,0.001000049469375739,2.8857155406486057e-08,5.000346885463892e-08,5.7710316188695244e-08,5.7710391683471204e-08,2.125e-08,2.125e-08
8336,8.336555770384694,5.771039736612636e-09,2.885524736028352e-09,2.885572200961459e-09,0.0010000494693795776,2.885715421824907e-08,5.00034662045157e-08,5.771031685654297e-08,5.771039225135004e-08,2.125e-08,2.125e-08
8337,8.337555837055804,5.771039791718023e-09,2.8855247504384413e-09,2.8855720837358e-09,0.0010000494693834074,2.8857153033417247e-08,5.0003463559347484e-08,5.771031752512326e-08,5.771039281531175e-08,2.125e-08,2.125e-08
8338,8.338555903726917,5.771039846429398e-09,2.885524764682499e-09,2.8855719668451314e-09,0.0010000494693872292,2.8857151851962914e-08,5.000346091904767e-08,5.771031819447639e-08,5.771039337534818e-08,2.125e-08,2.125e-08
8339,8.339555970398028,5.7710399007458716e-09,2.885524778759717e-09,2.8855718502867245e-09,0.001000049469391043,2.8857150673858394e-08,5.000345828352963e-08,5.771031886464263e-08,5.7710393931451184e-08,2.125e-08,2.125e-08
8340,8.340556037069138,5.771039954666546e-09,2.8855247926692877e-09,2.885571734057851e-09,0.0010000494693948485,2.8857149499076024e-08,5.000345565270678e-08,5.771031953566225e-08,5.771039448361256e-08,2.125e-08,2.125e-08
8341,8.34155610374025,5.7710400081905286e-09,2.8855248064104033e-09,2.8855716181557824e-09,0.0010000494693986463,2.885714832758812e-08,5.0003453026492474e-08,5.7710320207575517e-08,5.771039503182416e-08,2.125e-08,2.125e-08
8342,8.342556170411362,5.7710400613169255e-09,2.8855248199822563e-09,2.885571502577789e-09,0.001000049469402436,2.8857147159367024e-08,5.0003450404800115e-08,5.7710320880422696e-08,5.771039557607782e-08,2.125e-08,2.125e-08
8343,8.343556237082472,5.771040114044844e-09,2.885524833384038e-09,2.8855713873211427e-09,0.0010000494694062184,2.8857145994385053e-08,5.000344778754309e-08,5.771032155424406e-08,5.7710396116365366e-08,2.125e-08,2.125e-08
8344,8.344556303753585,5.771040166373389e-09,2.8855248466149417e-09,2.8855712723831153e-09,0.0010000494694099931,2.8857144832614545e-08,5.0003445174634795e-08,5.7710322229079884e-08,5.771039665267862e-08,2.125e-08,2.125e-08
8345,8.345556370424696,5.771040218301668e-09,2.8855248596741586e-09,2.8855711577609774e-09,0.0010000494694137603,2.8857143674027822e-08,5.000344256598861e-08,5.771032290497043e-08,5.771039718500945e-08,2.125e-08,2.125e-08
8346,8.346556437095808,5.771040269828785e-09,2.8855248725608806e-09,2.8855710434520018e-09,0.00100004946941752,2.8857142518597216e-08,5.000343996151792e-08,5.771032358195598e-08,5.771039771334965e-08,2.125e-08,2.125e-08
8347,8.347556503766919,5.7710403209538486e-09,2.8855248852743013e-09,2.885570929453458e-09,0.001000049469421273,2.8857141366295047e-08,5.0003437361136115e-08,5.771032426007678e-08,5.771039823769107e-08,2.125e-08,2.125e-08
8348,8.34855657043803,5.771040371675964e-09,2.8855248978136116e-09,2.8855708157626188e-09,0.0010000494694250184,2.885714021709365e-08,5.000343476475659e-08,5.771032493937311e-08,5.771039875802555e-08,2.125e-08,2.125e-08
8349,8.349556637109142,5.771040421994237e-09,2.8855249101780042e-09,2.8855707023767544e-09,0.001000049469428757,2.8857139070965356e-08,5.000343217229273e-08,5.7710325619885246e-08,5.771039927434491e-08,2.125e-08,2.125e-08
8350,8.350556703780253,5.771040471907774e-09,2.885524922366671e-09,2.885570589293137e-09,0.0010000494694324888,2.8857137927882486e-08,5.000342958365791e-08,5.771032630165344e-08,5.771039978664098e-08,2.125e-08,2.125e-08
8351,8.351556770451364,5.771040521415682e-09,2.8855249343788047e-09,2.8855704765090377e-09,0.0010000494694362137,2.8857136787817375e-08,5.000342699876553e-08,5.7710326984717984e-08,5.771040029490561e-08,2.125e-08,2.125e-08
8352,8.352556837122476,5.771040570517067e-09,2.885524946213596e-09,2.8855703640217277e-09,0.0010000494694399318,2.8857135650742348e-08,5.000342441752899e-08,5.771032766911914e-08,5.7710400799130614e-08,2.125e-08,2.125e-08
8353,8.353556903793587,5.7710406192110345e-09,2.8855249578702394e-09,2.8855702518284783e-09,0.0010000494694436437,2.8857134516629728e-08,5.0003421839861655e-08,5.771032835489717e-08,5.7710401299307844e-08,2.125e-08,2.125e-08
8354,8.354556970464698,5.771040667496691e-09,2.885524969347925e-09,2.8855701399265615e-09,0.001000049469447349,2.885713338545185e-08,5.000341926567692e-08,5.7710329042092344e-08,5.7710401795429123e-08,2.125e-08,2.125e-08
8355,8.35555703713581,5.771040715373142e-09,2.885524980645846e-09,2.8855700283132484e-09,0.0010000494694510482,2.8857132257181044e-08,5.0003416694888176e-08,5.7710329730744926e-08,5.771040228748627e-08,2.125e-08,2.125e-08
8356,8.35655710380692,5.7710407628394964e-09,2.8855249917631945e-09,2.8855699169858097e-09,0.0010000494694547412,2.885713113178963e-08,5.000341412740882e-08,5.77103304208952e-08,5.7710402775471145e-08,2.125e-08,2.125e-08
8357,8.357557170478033,5.771040809894857e-09,2.8855250026991624e-09,2.8855698059415175e-09,0.001000049469458428,2.885713000924995e-08,5.000341156315222e-08,5.771033111258344e-08,5.771040325937557e-08,2.125e-08,2.125e-08
8358,8.358557237149144,5.7710408565383315e-09,2.8855250134529414e-09,2.8855696951776424e-09,0.0010000494694621088,2.8857128889534317e-08,5.0003409002031776e-08,5.771033180584989e-08,5.771040373919136e-08,2.125e-08,2.125e-08
8359,8.359557303820255,5.7710409027690275e-09,2.885525024023725e-09,2.8855695846914568e-09,0.0010000494694657836,2.8857127772615067e-08,5.0003406443960876e-08,5.7710332500734835e-08,5.7710404214910366e-08,2.125e-08,2.125e-08
8360,8.360557370491367,5.7710409485860496e-09,2.8855250344107037e-09,2.8855694744802314e-09,0.001000049469469453,2.8857126658464526e-08,5.000340388885291e-08,5.7710333197278535e-08,5.771040468652443e-08,2.125e-08,2.125e-08
8361,8.361557437162478,5.771040993988504e-09,2.885525044613071e-09,2.8855693645412373e-09,0.0010000494694731164,2.8857125547055026e-08,5.0003401336621256e-08,5.771033389552128e-08,5.771040515402537e-08,2.125e-08,2.125e-08
8362,8.362557503833589,5.7710410389754955e-09,2.8855250546300187e-09,2.8855692548717466e-09,0.0010000494694767748,2.8857124438358888e-08,5.000339878717931e-08,5.7710334595503317e-08,5.771040561740501e-08,2.125e-08,2.125e-08
8363,8.363557570504701,5.771041083546134e-09,2.8855250644607385e-09,2.8855691454690302e-09,0.0010000494694804274,2.8857123332348446e-08,5.000339624044047e-08,5.7710335297264925e-08,5.771040607665521e-08,2.125e-08,2.125e-08
8364,8.364557637175812,5.771041127699523e-09,2.8855250741044233e-09,2.885569036330359e-09,0.001000049469484075,2.8857122228996026e-08,5.0003393696318096e-08,5.7710336000846364e-08,5.7710406531767776e-08,2.125e-08,2.125e-08
8365,8.365557703846925,5.77104117143477e-09,2.885525083560265e-09,2.8855689274530054e-09,0.0010000494694877172,2.885712112827396e-08,5.00033911547256e-08,5.7710336706287914e-08,5.7710406982734556e-08,2.125e-08,2.125e-08
8366,8.366557770518035,5.77104121475098e-09,2.8855250928274546e-09,2.88556881883424e-09,0.0010000494694913545,2.885712003015457e-08,5.000338861557636e-08,5.771033741362984e-08,5.7710407429547374e-08,2.125e-08,2.125e-08
8367,8.367557837189146,5.77104125764726e-09,2.8855251019051865e-09,2.8855687104713344e-09,0.0010000494694949868,2.8857118934610194e-08,5.000338607878377e-08,5.7710338122912415e-08,5.771040787219808e-08,2.125e-08,2.125e-08
8368,8.368557903860259,5.771041300122716e-09,2.8855251107926508e-09,2.8855686023615605e-09,0.0010000494694986143,2.8857117841613147e-08,5.0003383544261206e-08,5.771033883417591e-08,5.771040831067848e-08,2.125e-08,2.125e-08
8369,8.36955797053137,5.7710413421764554e-09,2.885525119489041e-09,2.8855684945021887e-09,0.0010000494695022373,2.8857116751135764e-08,5.000338101192207e-08,5.771033954746058e-08,5.771040874498043e-08,2.125e-08,2.125e-08
8370,8.37055803720248,5.771041383807582e-09,2.885525127993548e-09,2.885568386890491e-09,0.0010000494695058555,2.8857115663150375e-08,5.000337848167975e-08,5.7710340262806703e-08,5.771040917509576e-08,2.125e-08,2.125e-08
8371,8.371558103873593,5.771041425015204e-09,2.885525136305366e-09,2.885568279523738e-09,0.0010000494695094693,2.885711457762931e-08,5.000337595344762e-08,5.771034098025455e-08,5.771040960101629e-08,2.125e-08,2.125e-08
8372,8.372558170544703,5.771041465798426e-09,2.8855251444236845e-09,2.885568172399202e-09,0.0010000494695130784,2.885711349454489e-08,5.000337342713907e-08,5.7710341699844394e-08,5.771041002273386e-08,2.125e-08,2.125e-08
8373,8.373558237215816,5.7710415061563554e-09,2.8855251523476976e-09,2.8855680655141535e-09,0.0010000494695166836,2.8857112413869448e-08,5.000337090266751e-08,5.771034242161649e-08,5.771041044024031e-08,2.125e-08,2.125e-08
8374,8.374558303886927,5.771041546088098e-09,2.8855251600765973e-09,2.8855679588658647e-09,0.0010000494695202847,2.885711133557531e-08,5.00033683799463e-08,5.771034314561112e-08,5.771041085352746e-08,2.125e-08,2.125e-08
8375,8.375558370558037,5.771041585592761e-09,2.8855251676095753e-09,2.8855678524516067e-09,0.0010000494695238818,2.8857110259634806e-08,5.000336585888884e-08,5.771034387186855e-08,5.771041126258715e-08,2.125e-08,2.125e-08
8376,8.37655843722915,5.771041624669448e-09,2.885525174945823e-09,2.8855677462686504e-09,0.0010000494695274747,2.8857109186020264e-08,5.0003363339408525e-08,5.771034460042905e-08,5.7710411667411214e-08,2.125e-08,2.125e-08
